state,hasc,adm0_a3,_id,type,fips,capital,iso_a2,name,lng,lat
TN,US.TN.LU,USA,USA-TN-47097,County,47097,Ripley,US,"Lauderdale, Tennessee",-89.64917561604818,35.744373499999995
TN,US.TN.ME,USA,USA-TN-47121,County,47121,Decatur,US,"Meigs, Tennessee",-84.80139396522051,35.5219635
TN,US.TN.RU,USA,USA-TN-47149,County,47149,Murfreesboro,US,"Rutherford, Tennessee",-86.3917897442019,35.857063
TN,US.TN.SH,USA,USA-TN-47159,County,47159,Carthage,US,"Smith, Tennessee",-85.97438307757004,36.257467000000005
TX,US.TX.AA,USA,USA-TX-48007,County,48007,Rockport,US,"Aransas, Texas",-97.13347634434325,28.006878
TX,US.TX.BE,USA,USA-TX-48025,County,48025,Beeville,US,"Bee, Texas",-97.70918778962917,28.422627
TX,US.TX.BQ,USA,USA-TX-48035,County,48035,Meridian,US,"Bosque, Texas",-97.65481231806037,31.899738
TX,US.TX.CS,USA,USA-TX-48067,County,48067,Linden,US,"Cass, Texas",-94.34793099109736,33.1281325
TX,US.TX.CM,USA,USA-TX-48083,County,48083,Coleman,US,"Coleman, Texas",-99.45827840506095,31.828066999999997
TX,US.TX.OM,USA,USA-TX-48091,County,48091,New Braunfels,US,"Comal, Texas",-98.29532194144171,29.804626
TX,US.TX.CR,USA,USA-TX-48103,County,48103,Crane,US,"Crane, Texas",-102.54028185100748,31.490705499999997
TX,US.TX.EI,USA,USA-TX-48139,County,48139,Waxahachie,US,"Ellis, Texas",-96.76658252051499,32.297151
TX,US.TX.FH,USA,USA-TX-48151,County,48151,Roby,US,"Fisher, Texas",-100.40182188287437,32.742644999999996
TX,US.TX.GV,USA,USA-TX-48167,County,48167,Galveston,US,"Galveston, Texas",-95.02543868103174,29.374353499999998
TX,US.TX.HD,USA,USA-TX-48213,County,48213,Athens,US,"Henderson, Texas",-95.81899335456009,32.1823585
TX,US.TX.JR,USA,USA-TX-48241,County,48241,Jasper,US,"Jasper, Texas",-94.00130938301147,30.694536
TX,US.TX.JE,USA,USA-TX-48245,County,48245,Beaumont,US,"Jefferson, Texas",-94.10488029366698,29.8762274998979
TX,US.TX.KE,USA,USA-TX-48261,County,48261,Sarita,US,"Kenedy, Texas",-97.71652005672388,26.951089000000003
TX,US.TX.MS,USA,USA-TX-48333,County,48333,Goldthwaite,US,"Mills, Texas",-98.6512561804461,31.4726435
TX,US.TX.NC,USA,USA-TX-48347,County,48347,Nacogdoches,US,"Nacogdoches, Texas",-94.59547362033348,31.535796
TX,US.TX.OR,USA,USA-TX-48361,County,48361,Orange,US,"Orange, Texas",-93.87519761299671,30.058733
TX,US.TX.PE,USA,USA-TX-48371,County,48371,Fort Stockton,US,"Pecos, Texas",-102.67085280612199,30.7274335
TX,US.TX.SB,USA,USA-TX-48403,County,48403,Hemphill,US,"Sabine, Texas",-93.85196845229402,31.3848505
TX,US.TX.SR,USA,USA-TX-48427,County,48427,Rio Grande City,US,"Starr, Texas",-98.78656593101526,26.501088000000003
TX,US.TX.TY,USA,USA-TX-48457,County,48457,Woodville,US,"Tyler, Texas",-94.38622794946447,30.792925500000003
TX,US.TX.VI,USA,USA-TX-48469,County,48469,Victoria,US,"Victoria, Texas",-96.93963527736622,28.7943715
TX,US.TX.WK,USA,USA-TX-48471,County,48471,Huntsville,US,"Walker, Texas",-95.59193149709817,30.7416225
TX,US.TX.WD,USA,USA-TX-48475,County,48475,Monahans,US,"Ward, Texas",-103.12613996789216,31.4654325
TX,US.TX.WH,USA,USA-TX-48477,County,48477,Brenham,US,"Washington, Texas",-96.43138735740419,30.2215815
TX,US.TX.WB,USA,USA-TX-48479,County,48479,Laredo,US,"Webb, Texas",-99.29228242430958,27.73386
TX,US.TX.WO,USA,USA-TX-48499,County,48499,Quitman,US,"Wood, Texas",-95.39950662118602,32.8115105
UT,US.UT.BV,USA,USA-UT-49001,County,49001,Beaver,US,"Beaver, Utah",-113.20246312189117,38.3551555
UT,US.UT.BE,USA,USA-UT-49003,County,49003,Brigham City,US,"Box Elder, Utah",-112.9761759429368,41.5163855
UT,US.UT.KA,USA,USA-UT-49025,County,49025,Kanab,US,"Kane, Utah",-111.88364158173759,37.274491999999995
UT,US.UT.MN,USA,USA-UT-49029,County,49029,Morgan,US,"Morgan, Utah",-111.65283962699382,41.0780475
UT,US.UT.SL,USA,USA-UT-49035,County,49035,Salt Lake City,US,"Salt Lake, Utah",-111.90292027722595,40.6725845
UT,US.UT.SU,USA,USA-UT-49043,County,49043,Coalville,US,"Summit, Utah",-110.75491271277116,40.9036015
VA,US.VA.AC,USA,USA-VA-51001,County,51001,Accomac,US,"Accomack, Virginia",-75.68747018195424,37.7412705
VA,US.VA.AU,USA,USA-VA-51015,County,51015,Staunton,US,"Augusta, Virginia",-79.30703929937258,38.1782285
VA,US.VA.CT,USA,USA-VA-51037,County,51037,Charlotte Court House,US,"Charlotte, Virginia",-78.60348283826278,36.967658
VA,US.VA.DN,USA,USA-VA-51053,County,51053,Dinwiddie,US,"Dinwiddie, Virginia",-77.64705994907126,37.069908
VA,US.VA.FK,USA,USA-VA-51069,County,51069,Winchester,US,"Frederick, Virginia",-78.22177765141052,39.240388499999995
VA,US.VA.LI,USA,USA-VA-51109,County,51109,Louisa,US,"Louisa, Virginia",-77.92584464242566,37.931224
VA,US.VA.NL,USA,USA-VA-51125,County,51125,Lovingston,US,"Nelson, Virginia",-78.90363290138427,37.793886
VA,US.VA.PH,USA,USA-VA-51145,County,51145,Powhatan,US,"Powhatan, Virginia",-77.90670033535305,37.530341500000006
VA,US.VA.RE,USA,USA-VA-51161,County,51161,Salem,US,"Roanoke, Virginia",-80.14930012701373,37.2660185
VA,US.VA.TA,USA,USA-VA-51185,County,51185,Tazewell,US,"Tazewell, Virginia",-81.59704159847286,37.132256
VA,US.VA.SU,USA,USA-VA-51790,County,51790,Staunton,US,"Staunton, Virginia",-79.06197649573079,38.159639999999996
WA,US.WA.BE,USA,USA-WA-53005,County,53005,Prosser,US,"Benton, Washington",-119.56793224051364,46.279956999999996
WA,US.WA.CH,USA,USA-WA-53007,County,53007,Wenatchee,US,"Chelan, Washington",-120.54018861810468,47.9087125
WA,US.WA.CL,USA,USA-WA-53009,County,53009,Port Angeles,US,"Clallam, Washington",-124.0751516470801,48.1264215
WA,US.WA.CW,USA,USA-WA-53015,County,53015,Kelso,US,"Cowlitz, Washington",-122.61415655155119,46.11932
WA,US.WA.KT,USA,USA-WA-53037,County,53037,Ellensburg,US,"Kittitas, Washington",-120.65722637511223,47.1578385
WA,US.WA.LI,USA,USA-WA-53043,County,53043,Davenport,US,"Lincoln, Washington",-118.39975055200404,47.5268375
WA,US.WA.ST,USA,USA-WA-53065,County,53065,Colville,US,"Stevens, Washington",-117.84664357037612,48.389844
WV,US.WV.BN,USA,USA-WV-54005,County,54005,Madison,US,"Boone, West Virginia",-81.71509437352083,37.995478000000006
WV,US.WV.DO,USA,USA-WV-54017,County,54017,West Union,US,"Doddridge, West Virginia",-80.74745058628761,39.267029
WV,US.WV.KA,USA,USA-WV-54039,County,54039,Charleston,US,"Kanawha, West Virginia",-81.52255176523641,38.2875615
WV,US.WV.LO,USA,USA-WV-54045,County,54045,Logan,US,"Logan, West Virginia",-81.93853516427194,37.8302295
WV,US.WV.MC,USA,USA-WV-54047,County,54047,Welch,US,"McDowell, West Virginia",-81.637704411356,37.3706875
WV,US.WV.NI,USA,USA-WV-54067,County,54067,Summersville,US,"Nicholas, West Virginia",-80.8252115813138,38.310863
WV,US.WV.RL,USA,USA-WV-54081,County,54081,Beckley,US,"Raleigh, West Virginia",-81.17292511477929,37.750159499999995
WV,US.WV.WO,USA,USA-WV-54107,County,54107,Parkersburg,US,"Wood, West Virginia",-81.49984823055274,39.22113911172805
WI,US.WI.SW,USA,USA-WI-55113,County,55113,Hayward,US,"Sawyer, Wisconsin",-91.10945394174585,45.809659499999995
WY,US.WY.PA,USA,USA-WY-56029,County,56029,Cody,US,"Park, Wyoming",-109.41521461888132,44.3995585
WY,US.WY.TE,USA,USA-WY-56039,County,56039,Jackson,US,"Teton, Wyoming",-110.54926324546608,43.742301526274
WY,US.WY.WE,USA,USA-WY-56045,County,56045,Newcastle,US,"Weston, Wyoming",-104.56739877682097,43.678401966173695
AS,,USA,USA-AS-60010,County,60010,,US,"Eastern, American Samoa",-170.6998398398277,-14.278946000000001
AS,,USA,USA-AS-60020,County,60020,,US,"Manu'a, American Samoa",-169.46596235671652,-14.234866499999999
MP,,USA,USA-MP-69100,County,69100,,US,"Rota, Northern Mariana Islands",145.21341137110863,14.156417999999999
MP,,USA,USA-MP-69110,County,69110,,US,"Saipan, Northern Mariana Islands",145.74651334586213,15.1996825
MP,,USA,USA-MP-69120,County,69120,,US,"Tinian, Northern Mariana Islands",145.62630574360236,15.013495500000001
PR,,USA,USA-PR-72023,County,72023,,US,"Cabo Rojo, Puerto Rico",-67.15448481856367,18.052642
PR,,USA,USA-PR-72037,County,72037,,US,"Ceiba, Puerto Rico",-65.64584818299488,18.2444995
PR,,USA,USA-PR-72039,County,72039,,US,"Ciales, Puerto Rico",-66.5074961338191,18.2696545
PR,,USA,USA-PR-72053,County,72053,,US,"Fajardo, Puerto Rico",-65.65524296346558,18.3356115
PR,,USA,USA-PR-72113,County,72113,,US,"Ponce, Puerto Rico",-66.61626613966908,18.062386500000002
PR,,USA,USA-PR-72115,County,72115,,US,"Quebradillas, Puerto Rico",-66.92572512631945,18.436488
VI,,USA,USA-VI-78010,County,78010,,US,"St. Croix, U.S. Virgin Islands",-64.76247129368204,17.727136
VI,,USA,USA-VI-78020,County,78020,,US,"St. John, U.S. Virgin Islands",-64.75196710403121,18.33553757142855
AL,US.AL.DA,USA,USA-AL-01049,County,01049,Fort Payne,US,"DeKalb, Alabama",-85.70515318002109,34.5570185
AL,US.AL.HO,USA,USA-AL-01069,County,01069,Dothan,US,"Houston, Alabama",-85.276088030836,31.138872499999998
AL,US.AL.MC,USA,USA-AL-01087,County,01087,Tuskegee,US,"Macon, Alabama",-85.72660849074657,32.414909
AL,US.AL.ME,USA,USA-AL-01091,County,01091,Linden,US,"Marengo, Alabama",-87.76136063021845,32.2668975
AL,US.AL.MS,USA,USA-AL-01095,County,01095,Guntersville,US,"Marshall, Alabama",-86.34526235249675,34.337894
AL,US.AL.MT,USA,USA-AL-01101,County,01101,Montgomery,US,"Montgomery, Alabama",-86.20275103256078,32.1479865
AL,US.AL.SA,USA,USA-AL-01115,County,01115,"Ashville, Pell City",US,"Saint Clair, Alabama",-86.36437971243653,33.68578
AL,US.AL.SU,USA,USA-AL-01119,County,01119,Livingston,US,"Sumter, Alabama",-88.21847381673928,32.6587565
AL,US.AL.TD,USA,USA-AL-01121,County,01121,Talladega,US,"Talladega, Alabama",-86.1464996739765,33.4010155
AL,US.AL.WC,USA,USA-AL-01131,County,01131,Camden,US,"Wilcox, Alabama",-87.40057885369538,32.048161
AK,US.AK.HH,USA,USA-AK-02105,County,02105,Hoonah,US,"Hoonah-Angoon, Alaska",-137.1301624824742,58.735174
AK,US.AK.SO,USA,USA-AK-02240,County,02240,Delta Junction,US,"Southeast Fairbanks, Alaska",-143.98816995975136,63.6798675
AZ,US.AZ.CO,USA,USA-AZ-04005,County,04005,Flagstaff,US,"Coconino, Arizona",-112.04219753683071,35.675880500000005
AZ,US.AZ.GA,USA,USA-AZ-04009,County,04009,Safford,US,"Graham, Arizona",-109.9321793762305,32.9608375
AZ,US.AZ.LA,USA,USA-AZ-04012,County,04012,Parker,US,"La Paz, Arizona",-113.93236808142584,33.6709645
AZ,US.AZ.MA,USA,USA-AZ-04013,County,04013,Phoenix,US,"Maricopa, Arizona",-112.76861039439503,33.281991500000004
AZ,US.AZ.YU,USA,USA-AZ-04027,County,04027,Yuma,US,"Yuma, Arizona",-113.93953652314553,32.751321000000004
AR,US.AR.AS,USA,USA-AR-05003,County,05003,Hamburg,US,"Ashley, Arkansas",-91.79589056318028,33.200927500000006
AR,US.AR.BE,USA,USA-AR-05007,County,05007,Bentonville,US,"Benton, Arkansas",-94.22502202010008,36.27137
AR,US.AR.HW,USA,USA-AR-05061,County,05061,Nashville,US,"Howard, Arkansas",-93.95484450727665,34.045709
AR,US.AR.LW,USA,USA-AR-05075,County,05075,Walnut Ridge,US,"Lawrence, Arkansas",-91.08856070877577,36.066573000000005
AR,US.AR.MS,USA,USA-AR-05093,County,05093,"Blytheville, Osceola",US,"Mississippi, Arkansas",-90.12127316633513,35.6952675
AR,US.AR.ME,USA,USA-AR-05095,County,05095,Clarendon,US,"Monroe, Arkansas",-91.21210993892355,34.7008575
AR,US.AR.OU,USA,USA-AR-05103,County,05103,Camden,US,"Ouachita, Arkansas",-92.91274799465461,33.5845475
AR,US.AR.PR,USA,USA-AR-05117,County,05117,"Des Arc, DeValls Bluff",US,"Prairie, Arkansas",-91.53558582002066,34.7484665
AR,US.AR.SB,USA,USA-AR-05131,County,05131,"Fort Smith, Greenwood",US,"Sebastian, Arkansas",-94.2357696560453,35.171420999999995
AR,US.AR.SV,USA,USA-AR-05133,County,05133,De Queen,US,"Sevier, Arkansas",-94.26962142975535,33.973928
AR,US.AR.WO,USA,USA-AR-05147,County,05147,Augusta,US,"Woodruff, Arkansas",-91.23543035858847,35.179651
CA,US.CA.MI,USA,USA-CA-06045,County,06045,Ukiah,US,"Mendocino, California",-123.43973689603894,39.393133500000005
CA,US.CA.MO,USA,USA-CA-06051,County,06051,Bridgeport,US,"Mono, California",-119.03015996168156,38.0878295
CA,US.CA.RI,USA,USA-CA-06065,County,06065,Riverside,US,"Riverside, California",-116.02242285740915,33.745939500000006
CA,US.CA.SI,USA,USA-CA-06069,County,06069,Hollister,US,"San Benito, California",-121.02644880360782,36.5939475
CA,US.CA.SS,USA,USA-CA-06079,County,06079,San Luis Obispo,US,"San Luis Obispo, California",-120.34025442861562,35.32048
CA,US.CA.SB,USA,USA-CA-06083,County,06083,Santa Barbara,US,"Santa Barbara, California",-120.0302815757359,34.7302675
CA,US.CA.SU,USA,USA-CA-06101,County,06101,Yuba City,US,"Sutter, California",-121.71132218419959,39.017907
CA,US.CA.TL,USA,USA-CA-06107,County,06107,Visalia,US,"Tulare, California",-118.82058110163098,36.241232
CO,US.CO.CL,USA,USA-CO-08019,County,08019,Georgetown,US,"Clear Creek, Colorado",-105.65729422678436,39.712609
CO,US.CO.CS,USA,USA-CO-08023,County,08023,San Luis,US,"Costilla, Colorado",-105.4517177854359,37.313365000000005
CO,US.CO.DN,USA,USA-CO-08031,County,08031,Denver,US,"Denver, Colorado",-104.95483381999094,39.763389000000004
CO,US.CO.HU,USA,USA-CO-08055,County,08055,Walsenburg,US,"Huerfano, Colorado",-104.9046950734467,37.6520145
IA,US.IA.CL,USA,USA-IA-19027,County,19027,Carroll,US,"Carroll, Iowa",-94.86031199716417,42.036384999999996
IA,US.IA.GN,USA,USA-IA-19075,County,19075,Grundy Center,US,"Grundy, Iowa",-92.7681270716099,42.3832965
IA,US.IA.MG,USA,USA-IA-19137,County,19137,Red Oak,US,"Montgomery, Iowa",-95.15633988572912,41.030029
IA,US.IA.PW,USA,USA-IA-19157,County,19157,Montezuma,US,"Poweshiek, Iowa",-92.5321472424904,41.731892
IA,US.IA.SC,USA,USA-IA-19163,County,19163,Davenport,US,"Scott, Iowa",-90.62149951394412,41.622046
KS,US.KS.CS,USA,USA-KS-20017,County,20017,Cottonwood Falls,US,"Chase, Kansas",-96.59754695031256,38.260581
KS,US.KS.FI,USA,USA-KS-20055,County,20055,Garden City,US,"Finney, Kansas",-100.88417491143935,37.915065
KS,US.KS.OT,USA,USA-KS-20143,County,20143,Minneapolis,US,"Ottawa, Kansas",-97.65018584875179,39.175617
KY,US.KY.AN,USA,USA-KY-21005,County,21005,Lawrenceburg,US,"Anderson, Kentucky",-84.97934386700835,38.005613499999995
KY,US.KY.BH,USA,USA-KY-21011,County,21011,Owingsville,US,"Bath, Kentucky",-83.77782898423044,38.146541
KY,US.KY.BT,USA,USA-KY-21025,County,21025,Jackson,US,"Breathitt, Kentucky",-83.3356446656529,37.5124135
KY,US.KY.BI,USA,USA-KY-21029,County,21029,Shepherdsville,US,"Bullitt, Kentucky",-85.71699055101296,37.958987
KY,US.KY.CR,USA,USA-KY-21043,County,21043,Grayson,US,"Carter, Kentucky",-83.01076052446459,38.3365
KY,US.KY.CK,USA,USA-KY-21049,County,21049,Winchester,US,"Clark, Kentucky",-84.16098858412937,37.9831735
KY,US.KY.FO,USA,USA-KY-21071,County,21071,Prestonsburg,US,"Floyd, Kentucky",-82.75620296484027,37.525754500000005
KY,US.KY.GY,USA,USA-KY-21085,County,21085,Leitchfield,US,"Grayson, Kentucky",-86.3483655143955,37.474092999999996
KY,US.KY.HL,USA,USA-KY-21095,County,21095,Harlan,US,"Harlan, Kentucky",-83.27982285490324,36.844389
KY,US.KY.HA,USA,USA-KY-21105,County,21105,Clinton,US,"Hickman, Kentucky",-88.98964925299336,36.649794826234896
KY,US.KY.JA,USA,USA-KY-21109,County,21109,McKee,US,"Jackson, Kentucky",-83.99502749908955,37.4013875
KY,US.KY.KT,USA,USA-KY-21119,County,21119,Hindman,US,"Knott, Kentucky",-82.93495934443888,37.3447005
KY,US.KY.KX,USA,USA-KY-21121,County,21121,Barbourville,US,"Knox, Kentucky",-83.85211840226746,36.876398
KY,US.KY.LI,USA,USA-KY-21135,County,21135,Vanceburg,US,"Lewis, Kentucky",-83.39617933698742,38.5230085
KY,US.KY.MF,USA,USA-KY-21153,County,21153,Salyersville,US,"Magoffin, Kentucky",-83.09707802044272,37.691790999999995
KY,US.KY.MI,USA,USA-KY-21159,County,21159,Inez,US,"Martin, Kentucky",-82.52878007488141,37.8141515
KY,US.KY.MC,USA,USA-KY-21167,County,21167,Harrodsburg,US,"Mercer, Kentucky",-84.86652289880854,37.821001499999994
KY,US.KY.MU,USA,USA-KY-21177,County,21177,Greenville,US,"Muhlenberg, Kentucky",-87.13472305436758,37.230832500000005
KY,US.KY.NI,USA,USA-KY-21181,County,21181,Carlisle,US,"Nicholas, Kentucky",-83.99729550575157,38.3287155
KY,US.KY.PR,USA,USA-KY-21193,County,21193,Hazard,US,"Perry, Kentucky",-83.17843608631995,37.221196
KY,US.KY.WY,USA,USA-KY-21231,County,21231,Monticello,US,"Wayne, Kentucky",-84.81093420541711,36.80131
LA,US.LA.EC,USA,USA-LA-22035,County,22035,Lake Providence,US,"East Carroll, Louisiana",-91.25181243270097,32.765822
LA,US.LA.EV,USA,USA-LA-22039,County,22039,Ville Platte,US,"Evangeline, Louisiana",-92.38499823273489,30.718165999999997
LA,US.LA.JD,USA,USA-LA-22053,County,22053,Jennings,US,"Jefferson Davis, Louisiana",-92.82698290408739,30.269792
LA,US.LA.LY,USA,USA-LA-22055,County,22055,Lafayette,US,"Lafayette, Louisiana",-92.10961822090175,30.209924
LA,US.LA.MO,USA,USA-LA-22067,County,22067,Bastrop,US,"Morehouse, Louisiana",-91.82842876043875,32.7539565
LA,US.LA.RA,USA,USA-LA-22079,County,22079,Alexandria,US,"Rapides, Louisiana",-92.53123062243473,31.201888
LA,US.LA.ST,USA,USA-LA-22103,County,22103,Covington,US,"Saint Tammany, Louisiana",-89.96485697791776,30.43664499107865
LA,US.LA.UN,USA,USA-LA-22111,County,22111,Farmerville,US,"Union, Louisiana",-92.38992661500795,32.799085
LA,US.LA.WI,USA,USA-LA-22127,County,22127,Winnfield,US,"Winn, Louisiana",-92.59998269960687,31.9334595
ME,US.ME.FR,USA,USA-ME-23007,County,23007,Farmington,US,"Franklin, Maine",-70.46580407585931,45.064141000000006
ME,US.ME.OX,USA,USA-ME-23017,County,23017,South Paris,US,"Oxford, Maine",-70.65955015341852,44.554933500000004
ME,US.ME.WL,USA,USA-ME-23027,County,23027,Belfast,US,"Waldo, Maine",-69.09317220945894,44.51163985708665
ME,US.ME.YO,USA,USA-ME-23031,County,23031,Alfred,US,"York, Maine",-70.66374136657672,43.436227
MD,US.MD.AL,USA,USA-MD-24001,County,24001,Cumberland,US,"Allegany, Maryland",-78.59405276274416,39.5818795
MD,US.MD.BC,USA,USA-MD-24005,County,24005,Towson,US,"Baltimore, Maryland",-76.63701094035915,39.4580535
MD,US.MD.CH,USA,USA-MD-24017,County,24017,La Plata,US,"Charles, Maryland",-77.0348522752264,38.463671
MD,US.MD.FR,USA,USA-MD-24021,County,24021,Frederick,US,"Frederick, Maryland",-77.36781499839066,39.473495
MD,US.MD.MO,USA,USA-MD-24031,County,24031,Rockville,US,"Montgomery, Maryland",-77.23916713737228,39.1413735
MD,US.MD.TA,USA,USA-MD-24041,County,24041,Easton,US,"Talbot, Maryland",-76.08201298031331,38.7579915
MD,US.MD.WI,USA,USA-MD-24045,County,24045,Salisbury,US,"Wicomico, Maryland",-75.58313306894075,38.3950605
MA,US.MA.BR,USA,USA-MA-25005,County,25005,Taunton,US,"Bristol, Massachusetts",-71.17488742752943,41.785066
MA,US.MA.PL,USA,USA-MA-25023,County,25023,Plymouth,US,"Plymouth, Massachusetts",-70.8623664443341,41.970545
MA,US.MA.SU,USA,USA-MA-25025,County,25025,Boston,US,"Suffolk, Massachusetts",-71.06114662144284,42.338707
MI,US.MI.CP,USA,USA-MI-26033,County,26033,Sault Sainte Marie,US,"Chippewa, Michigan",-84.68021133465473,46.347092
MI,US.MI.HU,USA,USA-MI-26063,County,26063,Bad Axe,US,"Huron, Michigan",-83.00382148353492,43.864212499999994
MI,US.MI.KW,USA,USA-MI-26083,County,26083,Eagle River,US,"Keweenaw, Michigan",-88.19698644823073,47.341338
MI,US.MI.MK,USA,USA-MI-26097,County,26097,Saint Ignace,US,"Mackinac, Michigan",-84.9005864144544,46.039021
MI,US.MI.MO,USA,USA-MI-26115,County,26115,Monroe,US,"Monroe, Michigan",-83.5502348823766,41.905148
CO,US.CO.PA,USA,USA-CO-08093,County,08093,Fairplay,US,"Park, Colorado",-105.78784127199268,39.134225
CO,US.CO.RG,USA,USA-CO-08105,County,08105,Del Norte,US,"Rio Grande, Colorado",-106.37508904901134,37.5342495
CO,US.CO.SM,USA,USA-CO-08113,County,08113,Telluride,US,"San Miguel, Colorado",-108.41482906611193,37.9751995
CT,US.CT.FA,USA,USA-CT-09001,County,09001,Bridgeport,US,"Fairfield, Connecticut",-73.31982638488506,41.314896000000005
CT,US.CT.MI,USA,USA-CT-09007,County,09007,Middletown,US,"Middlesex, Connecticut",-72.52437735947422,41.459698
DE,US.DE.SU,USA,USA-DE-10005,County,10005,Georgetown,US,"Sussex, Delaware",-75.395434204213,38.721636
FL,US.FL.AL,USA,USA-FL-12001,County,12001,Gainesville,US,"Alachua, Florida",-82.35417557751285,29.6391335
FL,US.FL.CI,USA,USA-FL-12017,County,12017,Inverness,US,"Citrus, Florida",-82.48052965237804,28.8617225
FL,US.FL.ES,USA,USA-FL-12033,County,12033,Pensacola,US,"Escambia, Florida",-87.32698168823387,30.6361335
FL,US.FL.GI,USA,USA-FL-12041,County,12041,Trenton,US,"Gilchrist, Florida",-82.80100663590846,29.7382575
FL,US.FL.HM,USA,USA-FL-12047,County,12047,Jasper,US,"Hamilton, Florida",-82.96776831402843,30.475348500000003
FL,US.FL.LE,USA,USA-FL-12071,County,12071,Fort Myers,US,"Lee, Florida",-81.80753202715621,26.538622500000002
FL,US.FL.DA,USA,USA-FL-12086,County,12086,Miami,US,"Miami-Dade, Florida",-80.59060407744164,25.553436499999997
FL,US.FL.OE,USA,USA-FL-12093,County,12093,Okeechobee,US,"Okeechobee, Florida",-80.84400879204682,27.2995665
FL,US.FL.OS,USA,USA-FL-12097,County,12097,Kissimmee,US,"Osceola, Florida",-81.12380842491646,27.9882115
GA,US.GA.BI,USA,USA-GA-13021,County,13021,Macon,US,"Bibb, Georgia",-83.68694146346897,32.810736500000004
GA,US.GA.BY,USA,USA-GA-13029,County,13029,Pembroke,US,"Bryan, Georgia",-81.45052495220776,31.9859355
GA,US.GA.CD,USA,USA-GA-13039,County,13039,Woodbine,US,"Camden, Georgia",-81.65388915369644,30.935885
GA,US.GA.CM,USA,USA-GA-13051,County,13051,Savannah,US,"Chatham, Georgia",-81.07731166334797,31.979869
GA,US.GA.CA,USA,USA-GA-13077,County,13077,Newnan,US,"Coweta, Georgia",-84.77730840875162,33.349224500000005
GA,US.GA.GE,USA,USA-GA-13133,County,13133,Greensboro,US,"Greene, Georgia",-83.15375432165942,33.559061
