name,area,popall,popcity,companies,worker,industry_comp,big_comp,xzjd,coords,lng,lat
白云区人和镇,7440,183812.0,5178.0,1921.0,53985.0,836.0,72.0,白云区人和镇,POINT (113.2858332746868 23.33686388278574),113.28583327468675,23.336863882785735
白云区太和镇,15537,375940.0,3844.0,3018.0,78261.0,1394.0,102.0,白云区太和镇,POINT (113.3833597950562 23.27996073671062),113.38335979505618,23.27996073671062
白云区钟落潭镇,16900,219335.0,11047.0,2091.0,57987.0,1401.0,120.0,白云区钟落潭镇,POINT (113.4087375145689 23.36037664898155),113.40873751456888,23.36037664898155
白云区江高镇,10228,196862.0,23562.0,1689.0,73971.0,821.0,111.0,白云区江高镇,POINT (113.1968963255077 23.30720518073331),113.19689632550771,23.307205180733305
番禺区南村镇,4700,297772.0,86076.0,6504.0,103622.0,2172.0,73.0,番禺区南村镇,POINT (113.3714862102683 23.00817190663675),113.37148621026826,23.00817190663675
番禺区新造镇,1400,31328.0,7241.0,112.0,7226.0,88.0,14.0,番禺区新造镇,POINT (113.4219586581947 23.03982458523744),113.42195865819467,23.03982458523744
番禺区化龙镇,5373,78137.0,3005.0,492.0,47361.0,245.0,53.0,番禺区化龙镇,POINT (113.462134335141 23.03651571800607),113.46213433514099,23.036515718006072
番禺区石楼镇,12600,152021.0,73144.0,1256.0,55846.0,485.0,94.0,番禺区石楼镇,POINT (113.5087704186297 22.94528918730447),113.5087704186297,22.945289187304475
番禺区沙湾镇,3745,115988.0,92785.0,2982.0,78756.0,1265.0,58.0,番禺区沙湾镇,POINT (113.312770115738 22.90771714450553),113.31277011573799,22.90771714450553
番禺区石基镇,4703,108224.0,21080.0,2601.0,50182.0,1515.0,84.0,番禺区石基镇,POINT (113.4426984708388 22.94888908545169),113.44269847083876,22.948889085451686
花都区梯面镇,9128,10614.0,1698.0,59.0,2613.0,25.0,5.0,花都区梯面镇,POINT (113.2720357271184 23.56866417888058),113.27203572711842,23.56866417888058
花都区花山镇,11640,118570.0,11446.0,2075.0,68768.0,629.0,79.0,花都区花山镇,POINT (113.2772572606606 23.48203936779734),113.27725726066058,23.482039367797338
花都区花东镇,20844,165128.0,21543.0,1638.0,43092.0,621.0,68.0,花都区花东镇,POINT (113.376476147186 23.4650517887458),113.37647614718595,23.465051788745797
花都区炭步镇,11330,69415.0,39707.0,1002.0,29918.0,450.0,69.0,花都区炭步镇,POINT (113.0830702294846 23.32849331132451),113.0830702294846,23.328493311324515
花都区赤坭镇,16040,57835.0,9014.0,210.0,4133.0,100.0,20.0,花都区赤坭镇,POINT (113.0402153393223 23.41817049379761),113.04021533932226,23.418170493797607
花都区狮岭镇,13631,271060.0,87521.0,2996.0,171032.0,1503.0,158.0,花都区狮岭镇,POINT (113.1703931284758 23.47686967120069),113.17039312847575,23.476869671200685
南沙区万顷沙镇,14285,50210.0,8000.0,185.0,9800.0,15.0,15.0,南沙区万顷沙镇,POINT (113.6218413399601 22.60904074821602),113.62184133996007,22.609040748216017
南沙区横沥镇,5413,42073.0,1329.0,269.0,4145.0,62.0,20.0,南沙区横沥镇,POINT (113.4952154586561 22.74267558493102),113.49521545865606,22.742675584931025
南沙区黄阁镇,7650,55458.0,7000.0,114.0,33802.0,61.0,61.0,南沙区黄阁镇,POINT (113.5227721222346 22.83287225705239),113.52277212223461,22.832872257052394
南沙区东涌镇,9200,190245.0,18094.0,2589.0,132836.0,915.0,162.0,南沙区东涌镇,POINT (113.4439785616448 22.8700167469335),113.44397856164478,22.870016746933498
南沙区大岗镇,9007,130296.0,87931.0,854.0,41256.0,514.0,49.0,南沙区大岗镇,POINT (113.4217150139715 22.7858680368816),113.42171501397151,22.785868036881602
南沙区榄核镇,7450,89107.0,17893.0,816.0,45415.0,503.0,70.0,南沙区榄核镇,POINT (113.3532854125954 22.85450412074032),113.35328541259544,22.854504120740323
武江区西联镇,6900,35384.0,8450.0,354.0,30576.0,46.0,32.0,武江区西联镇,POINT (113.5135757019525 24.7657107586254),113.51357570195253,24.765710758625403
武江区西河镇,6300,24368.0,1829.0,123.0,1431.0,31.0,3.0,武江区西河镇,POINT (113.5222090968411 24.82493629035758),113.5222090968411,24.824936290357577
武江区龙归镇,23700,35433.0,3272.0,86.0,1250.0,30.0,1.0,武江区龙归镇,POINT (113.4037009498625 24.70565320655442),113.40370094986254,24.70565320655442
武江区江湾镇,21757,5481.0,1273.0,20.0,210.0,11.0,,武江区江湾镇,POINT (113.2332142044125 24.62338209883514),113.23321420441246,24.62338209883514
武江区重阳镇,8200,13911.0,670.0,15.0,174.0,5.0,,武江区重阳镇,POINT (113.4490219686707 24.86380990173695),113.44902196867073,24.863809901736946
浈江区新韶镇,10600,17891.0,15742.0,258.0,2323.0,28.0,,浈江区新韶镇,POINT (113.661074879491 24.80859775799172),113.66107487949103,24.808597757991723
浈江区乐园镇,2400,67003.0,8326.0,676.0,10303.0,18.0,14.0,浈江区乐园镇,POINT (113.5588290053703 24.74092221909964),113.55882900537026,24.740922219099645
浈江区十里亭镇,5490,75901.0,74043.0,489.0,32357.0,12.0,12.0,浈江区十里亭镇,POINT (113.6023777214523 24.85282610748733),113.60237772145234,24.852826107487328
浈江区犁市镇,30500,41090.0,7225.0,243.0,3833.0,81.0,16.0,浈江区犁市镇,POINT (113.5489174753984 24.94700874879098),113.54891747539844,24.94700874879098
浈江区花坪镇,7650,5080.0,1297.0,87.0,576.0,,,浈江区花坪镇,POINT (113.5343269144217 25.02346156017291),113.53432691442173,25.023461560172912
曲江区马坝镇,18886,147175.0,15547.0,776.0,22137.0,88.0,17.0,曲江区马坝镇,POINT (113.6090998982841 24.67687946724132),113.6090998982841,24.676879467241324
曲江区大塘镇,17281,30112.0,2760.0,53.0,830.0,38.0,,曲江区大塘镇,POINT (113.7253819946107 24.76730983187833),113.72538199461073,24.767309831878325
曲江区枫湾镇,22000,14241.0,1292.0,38.0,235.0,13.0,1.0,曲江区枫湾镇,POINT (113.8585875448867 24.79174412633703),113.85858754488669,24.791744126337033
曲江区小坑镇,16446,5002.0,1080.0,20.0,488.0,15.0,,曲江区小坑镇,POINT (113.8535950305328 24.69461425976273),113.85359503053282,24.694614259762727
曲江区沙溪镇,21000,12789.0,970.0,69.0,2942.0,34.0,5.0,曲江区沙溪镇,POINT (113.7266393892612 24.61237649171422),113.72663938926115,24.612376491714222
曲江区乌石镇,11866,14942.0,1235.0,77.0,1072.0,30.0,6.0,曲江区乌石镇,POINT (113.6152748441301 24.55784683949948),113.61527484413011,24.55784683949948
曲江区樟市镇,22860,25976.0,1668.0,33.0,243.0,15.0,1.0,曲江区樟市镇,POINT (113.4787697411754 24.54043917371881),113.47876974117541,24.54043917371881
曲江区白土镇,13905,22241.0,1632.0,91.0,6290.0,57.0,17.0,曲江区白土镇,POINT (113.4862926634418 24.64634995957141),113.48629266344183,24.646349959571413
曲江区罗坑镇,21866,7830.0,539.0,30.0,127.0,20.0,1.0,曲江区罗坑镇,POINT (113.3172658846321 24.5308929244294),113.3172658846321,24.5308929244294
始兴县太平镇,28725,69649.0,50784.0,361.0,28929.0,123.0,53.0,始兴县太平镇,POINT (114.0115827486467 25.02399118153732),114.0115827486467,25.023991181537315
始兴县马市镇,27710,31293.0,2128.0,43.0,1833.0,28.0,3.0,始兴县马市镇,POINT (114.1500925235776 25.04250099086055),114.15009252357758,25.042500990860553
始兴县澄江镇,21029,8943.0,243.0,12.0,188.0,6.0,,始兴县澄江镇,POINT (114.3161890721076 24.89765768437698),114.31618907210758,24.897657684376977
始兴县顿岗镇,9500,22221.0,4138.0,21.0,327.0,15.0,,始兴县顿岗镇,POINT (114.1686842557947 24.92338654631945),114.16868425579466,24.923386546319446
始兴县罗坝镇,31419,15607.0,1814.0,30.0,601.0,20.0,1.0,始兴县罗坝镇,POINT (114.2187191400503 24.80257205917854),114.21871914005033,24.80257205917854
始兴县司前镇,25789,9688.0,2589.0,14.0,118.0,12.0,,始兴县司前镇,POINT (114.1047517378021 24.68454855886555),114.10475173780208,24.684548558865547
始兴县隘子镇,32183,15578.0,1855.0,12.0,76.0,12.0,,始兴县隘子镇,POINT (113.9643886728045 24.64819603490325),113.96438867280452,24.64819603490325
始兴县城南镇,5286,19239.0,5964.0,24.0,983.0,16.0,1.0,始兴县城南镇,POINT (114.0749158003614 24.90846839968459),114.07491580036137,24.908468399684594
始兴县沈所镇,12513,19120.0,599.0,7.0,73.0,4.0,,始兴县沈所镇,POINT (113.979321147864 24.90363547147738),113.97932114786403,24.90363547147738
始兴县深渡水乡,19040,4762.0,980.0,12.0,350.0,10.0,,始兴县深渡水乡,POINT (114.0541577546542 24.81846092228911),114.05415775465423,24.818460922289113
仁化县闻韶镇,9800,4475.0,982.0,39.0,195.0,3.0,,仁化县闻韶镇,POINT (113.8850977197923 25.13880996946569),113.88509771979233,25.138809969465694
仁化县扶溪镇,18000,10656.0,2831.0,32.0,442.0,17.0,,仁化县扶溪镇,POINT (113.8757495518622 25.2339743227452),113.87574955186216,25.233974322745205
仁化县长江镇,31300,22919.0,6000.0,61.0,1988.0,46.0,2.0,仁化县长江镇,POINT (113.9404651270681 25.35396662144557),113.94046512706811,25.353966621445565
仁化县城口镇,32200,8745.0,2679.0,20.0,126.0,19.0,2.0,仁化县城口镇,POINT (113.7239984340062 25.28178286557744),113.72399843400625,25.281782865577444
仁化县红山镇,16670,8095.0,389.0,28.0,250.0,23.0,1.0,仁化县红山镇,POINT (113.5919181154684 25.23743380827209),113.59191811546843,25.237433808272087
仁化县石塘镇,8000,9371.0,4460.0,10.0,122.0,4.0,2.0,仁化县石塘镇,POINT (113.5565343156464 25.09657229853942),113.55653431564639,25.096572298539424
仁化县董塘镇,19300,42368.0,7845.0,232.0,1242.0,26.0,15.0,仁化县董塘镇,POINT (113.6301117097665 25.07723983499758),113.63011170976652,25.077239834997577
仁化县大桥镇,16900,7703.0,696.0,47.0,681.0,12.0,3.0,仁化县大桥镇,POINT (113.7466997853834 24.90358707506645),113.74669978538343,24.903587075066454
仁化县周田镇,28900,20730.0,3577.0,73.0,2100.0,35.0,22.0,仁化县周田镇,POINT (113.8456813773487 24.94103337895492),113.84568137734867,24.941033378954916
仁化县黄坑镇,17500,8947.0,1264.0,27.0,262.0,15.0,,仁化县黄坑镇,POINT (113.8630054536278 25.07547214409575),113.86300545362779,25.07547214409575
翁源县龙仙镇,43158,117476.0,60750.0,509.0,3264.0,129.0,6.0,翁源县龙仙镇,POINT (114.1706789549532 24.3584698851184),114.1706789549532,24.358469885118403
翁源县坝仔镇,38298,41710.0,3300.0,97.0,520.0,53.0,2.0,翁源县坝仔镇,POINT (114.1695548391129 24.56018044296),114.16955483911292,24.560180442959997
翁源县江尾镇,33355,37606.0,6100.0,143.0,720.0,37.0,2.0,翁源县江尾镇,POINT (114.0344441256995 24.45312052004768),114.03444412569948,24.45312052004768
翁源县官渡镇,23695,39770.0,3950.0,192.0,2378.0,86.0,22.0,翁源县官渡镇,POINT (113.9416299453682 24.30595364138437),113.94162994536819,24.30595364138437
翁源县周陂镇,21378,36871.0,2024.0,48.0,1520.0,18.0,1.0,翁源县周陂镇,POINT (114.0341799218914 24.22183018724067),114.0341799218914,24.22183018724067
翁源县翁城镇,13719,32706.0,6087.0,117.0,3367.0,51.0,23.0,翁源县翁城镇,POINT (113.8651646849999 24.37916135331302),113.86516468499987,24.379161353313016
翁源县新江镇,34299,37408.0,2239.0,116.0,1052.0,27.0,1.0,翁源县新江镇,POINT (113.8363857657289 24.51504899688015),113.83638576572886,24.51504899688015
乳源瑶族自治县乳城镇,20935,73145.0,6265.0,794.0,20215.0,162.0,50.0,乳源瑶族自治县乳城镇,POINT (113.2944205081887 24.75179107435942),113.2944205081887,24.751791074359424
乳源瑶族自治县一六镇,7758,14950.0,593.0,58.0,290.0,7.0,1.0,乳源瑶族自治县一六镇,POINT (113.3742049926376 24.82497123856107),113.37420499263763,24.824971238561066
乳源瑶族自治县桂头镇,12451,28005.0,7573.0,121.0,1637.0,49.0,11.0,乳源瑶族自治县桂头镇,POINT (113.4024108161843 24.97156400375341),113.4024108161843,24.97156400375341
乳源瑶族自治县洛阳镇,58825,8762.0,365.0,67.0,384.0,51.0,1.0,乳源瑶族自治县洛阳镇,POINT (113.0258365537702 24.66230814212641),113.02583655377018,24.66230814212641
乳源瑶族自治县大布镇,22026,7629.0,1025.0,27.0,367.0,10.0,,乳源瑶族自治县大布镇,POINT (113.1084654656344 24.54141929071218),113.10846546563437,24.541419290712177
乳源瑶族自治县大桥镇,46572,28864.0,1600.0,90.0,633.0,23.0,1.0,乳源瑶族自治县大桥镇,POINT (113.1471675675211 25.00041794333416),113.14716756752108,25.00041794333416
乳源瑶族自治县东坪镇,33297,9099.0,1844.0,50.0,813.0,31.0,,乳源瑶族自治县东坪镇,POINT (113.1901868035146 24.82040887545466),113.19018680351456,24.820408875454657
乳源瑶族自治县游溪镇,13360,9309.0,448.0,37.0,200.0,18.0,,乳源瑶族自治县游溪镇,POINT (113.3327646534058 24.8994870188255),113.33276465340579,24.8994870188255
乳源瑶族自治县必背镇,14677,7737.0,205.0,16.0,80.0,7.0,,乳源瑶族自治县必背镇,POINT (113.272373317292 25.0050013125021),113.27237331729195,25.0050013125021
新丰县马头镇,53035,28063.0,2578.0,126.0,1198.0,29.0,18.0,新丰县马头镇,POINT (114.3836745888891 24.07588805511508),114.3836745888891,24.075888055115076
新丰县梅坑镇,31000,19003.0,1187.0,84.0,683.0,38.0,9.0,新丰县梅坑镇,POINT (114.0720674502986 24.02303021671578),114.0720674502986,24.023030216715778
新丰县沙田镇,24200,14370.0,929.0,44.0,320.0,11.0,1.0,新丰县沙田镇,POINT (113.9328470962869 24.02467851873995),113.93284709628692,24.024678518739947
新丰县遥田镇,21400,27061.0,1406.0,34.0,247.0,10.0,1.0,新丰县遥田镇,POINT (113.8134392162786 23.99358232625311),113.81343921627855,23.99358232625311
新丰县回龙镇,19300,17488.0,2894.0,84.0,640.0,19.0,7.0,新丰县回龙镇,POINT (113.9288414869811 24.14298627158615),113.92884148698111,24.142986271586146
乐昌市北乡镇,9547,11977.0,1020.0,33.0,312.0,16.0,,乐昌市北乡镇,POINT (113.375953273436 25.21932331377977),113.375953273436,25.219323313779768
乐昌市九峰镇,19931,17445.0,2218.0,80.0,421.0,25.0,,乐昌市九峰镇,POINT (113.3762530490244 25.35239816009002),113.37625304902437,25.352398160090022
乐昌市廊田镇,16239,29580.0,11500.0,110.0,2753.0,43.0,8.0,乐昌市廊田镇,POINT (113.4656764948076 25.160341733003),113.46567649480761,25.160341733003005
乐昌市长来镇,11650,21495.0,5493.0,96.0,2206.0,24.0,7.0,乐昌市长来镇,POINT (113.3961829800552 25.07335548641911),113.39618298005523,25.07335548641911
乐昌市梅花镇,19833,50912.0,16480.0,98.0,3090.0,19.0,1.0,乐昌市梅花镇,POINT (113.097546175827 25.19943957173417),113.09754617582698,25.199439571734175
乐昌市三溪镇,7251,3382.0,1486.0,12.0,260.0,4.0,,乐昌市三溪镇,POINT (112.8986268030527 25.28667262371619),112.89862680305271,25.286672623716186
乐昌市坪石镇,27153,74368.0,43417.0,227.0,3867.0,52.0,7.0,乐昌市坪石镇,POINT (113.053977821706 25.31257950831533),113.053977821706,25.312579508315334
乐昌市黄圃镇,7910,16267.0,2573.0,22.0,170.0,6.0,,乐昌市黄圃镇,POINT (113.1569646369034 25.44354812007549),113.15696463690344,25.44354812007549
乐昌市五山镇,18600,8425.0,2198.0,21.0,106.0,,,乐昌市五山镇,POINT (113.4998713926272 25.29020795208143),113.49987139262723,25.290207952081428
乐昌市两江镇,13300,8720.0,1400.0,24.0,251.0,18.0,,乐昌市两江镇,POINT (113.2729298182572 25.36397775843179),113.27292981825718,25.363977758431794
乐昌市沙坪镇,14600,12021.0,794.0,5.0,95.0,5.0,,乐昌市沙坪镇,POINT (113.0342235677267 25.03743716407197),113.03422356772667,25.037437164071974
乐昌市云岩镇,6647,8612.0,723.0,8.0,85.0,3.0,,乐昌市云岩镇,POINT (113.095959249134 25.11538780511686),113.09595924913401,25.115387805116864
乐昌市秀水镇,5581,12601.0,625.0,38.0,465.0,12.0,1.0,乐昌市秀水镇,POINT (113.0020404901881 25.14329916157803),113.00204049018805,25.14329916157803
乐昌市大源镇,28206,10511.0,10511.0,47.0,255.0,36.0,,乐昌市大源镇,POINT (113.2488234038368 25.2311715007192),113.24882340383675,25.2311715007192
乐昌市庆云镇,8854,7388.0,1266.0,27.0,425.0,11.0,1.0,乐昌市庆云镇,POINT (113.1823114142592 25.38524400979334),113.18231141425922,25.38524400979334
乐昌市白石镇,7925,10890.0,1489.0,32.0,190.0,4.0,,乐昌市白石镇,POINT (113.2511994826254 25.46766807231681),113.25119948262538,25.467668072316812
南雄市乌迳镇,15702,28026.0,16462.0,96.0,2343.0,16.0,1.0,南雄市乌迳镇,POINT (114.6130332161718 25.27597293140336),114.61303321617179,25.27597293140336
南雄市界址镇,5639,8555.0,1413.0,42.0,1358.0,4.0,,南雄市界址镇,POINT (114.7026233523788 25.26516959317827),114.70262335237881,25.265169593178268
南雄市坪田镇,13826,16363.0,1694.0,65.0,1795.0,7.0,,南雄市坪田镇,POINT (114.6504102473888 25.16637072944626),114.65041024738885,25.166370729446257
南雄市黄坑镇,5827,15851.0,4046.0,75.0,1970.0,13.0,2.0,南雄市黄坑镇,POINT (114.5007487144264 25.22015564090539),114.50074871442638,25.220155640905393
南雄市邓坊镇,11804,10376.0,2390.0,75.0,1779.0,14.0,,南雄市邓坊镇,POINT (114.4527844567442 25.31391640347167),114.4527844567442,25.313916403471666
南雄市油山镇,14663,16554.0,2230.0,104.0,1666.0,18.0,,南雄市油山镇,POINT (114.5349091725025 25.33155364234952),114.53490917250251,25.331553642349522
南雄市南亩镇,11126,10233.0,1213.0,59.0,1305.0,7.0,,南雄市南亩镇,POINT (114.5770100764206 25.13373337844355),114.57701007642063,25.13373337844355
南雄市水口镇,10680,15683.0,1652.0,77.0,1565.0,10.0,1.0,南雄市水口镇,POINT (114.4823409558742 25.12904142953378),114.48234095587422,25.129041429533782
南雄市江头镇,13108,7171.0,1580.0,89.0,1595.0,27.0,2.0,南雄市江头镇,POINT (114.4577520774284 25.05770682338708),114.4577520774284,25.057706823387075
南雄市湖口镇,7364,18231.0,3128.0,114.0,2922.0,22.0,2.0,南雄市湖口镇,POINT (114.4143616649823 25.18837374461064),114.41436166498225,25.188373744610637
南雄市珠玑镇,19753,23521.0,3968.0,198.0,4275.0,41.0,4.0,南雄市珠玑镇,POINT (114.3505380077626 25.25553453719572),114.35053800776264,25.255534537195718
南雄市主田镇,16567,9478.0,1842.0,59.0,1090.0,15.0,1.0,南雄市主田镇,POINT (114.3466662478041 25.02090144436138),114.34666624780407,25.020901444361378
南雄市古市镇,9863,12827.0,1728.0,259.0,16589.0,85.0,42.0,南雄市古市镇,POINT (114.246899306968 25.04738758300526),114.246899306968,25.047387583005257
南雄市全安镇,19044,16841.0,1349.0,127.0,5296.0,38.0,5.0,南雄市全安镇,POINT (114.2279933625569 25.17052955189584),114.22799336255693,25.17052955189584
南雄市百顺镇,19142,10529.0,2013.0,73.0,1186.0,35.0,,南雄市百顺镇,POINT (114.0143253901424 25.18713972779237),114.01432539014242,25.187139727792374
南雄市澜河镇,13925,6332.0,1048.0,56.0,1220.0,21.0,,南雄市澜河镇,POINT (114.1147376087451 25.23294780184859),114.11473760874512,25.23294780184859
南雄市帽子峰镇,9721,6454.0,952.0,46.0,1021.0,7.0,,南雄市帽子峰镇,POINT (114.2058515087409 25.26929835409568),114.2058515087409,25.26929835409568
香洲区唐家湾镇,13900,127543.0,127543.0,3046.0,91118.0,151.0,151.0,香洲区唐家湾镇,POINT (113.570065471988 22.37658480165519),113.570065471988,22.37658480165519
香洲区南屏镇,6070,135405.0,135405.0,108.0,9617.0,20.0,20.0,香洲区南屏镇,POINT (113.4670745332256 22.19908843970795),113.46707453322557,22.19908843970795
香洲区横琴镇,8288,9436.0,9436.0,3366.0,27290.0,38.0,1.0,香洲区横琴镇,POINT (113.4969976289067 22.11690903259818),113.49699762890667,22.116909032598183
香洲区桂山镇,650,2035.0,2035.0,269.0,3000.0,,,香洲区桂山镇,POINT (113.8146218281648 22.13653880581214),113.81462182816477,22.136538805812137
香洲区万山镇,2300,1473.0,1363.0,167.0,2225.0,1.0,,香洲区万山镇,POINT (113.7292131429316 21.97941550103441),113.72921314293156,21.979415501034413
香洲区担杆镇,4190,1028.0,1028.0,350.0,3850.0,,,香洲区担杆镇,POINT (114.150113797039 22.00944269055736),114.15011379703904,22.009442690557357
斗门区莲洲镇,8660,46466.0,2468.0,62.0,5048.0,29.0,4.0,斗门区莲洲镇,POINT (113.2148210727671 22.35065228637893),113.21482107276708,22.350652286378928
斗门区斗门镇,10500,52666.0,7200.0,153.0,18547.0,55.0,23.0,斗门区斗门镇,POINT (113.1978555592471 22.24365428017891),113.1978555592471,22.243654280178912
斗门区乾务镇,19062,81433.0,14280.0,308.0,28005.0,258.0,63.0,斗门区乾务镇,POINT (113.1682878548031 22.14981570442808),113.16828785480305,22.14981570442808
斗门区白蕉镇,17800,125225.0,38686.0,265.0,13600.0,48.0,48.0,斗门区白蕉镇,POINT (113.3156472455162 22.26366489248012),113.31564724551625,22.263664892480115
斗门区井岸镇,9960,172983.0,76825.0,161.0,62190.0,60.0,60.0,斗门区井岸镇,POINT (113.2740434336828 22.19445928078715),113.2740434336828,22.194459280787154
金湾区三灶镇,24306,155842.0,,837.0,62125.0,540.0,118.0,金湾区三灶镇,POINT (113.3756321293483 22.05450370652625),113.37563212934826,22.05450370652625
金湾区南水镇,15294,35966.0,30598.0,781.0,25157.0,384.0,107.0,金湾区南水镇,POINT (113.2317437441039 21.95498538230287),113.23174374410385,21.95498538230287
金湾区红旗镇,12300,90216.0,56000.0,135.0,34949.0,76.0,76.0,金湾区红旗镇,POINT (113.3113682303931 22.10665281268637),113.31136823039309,22.10665281268637
金湾区平沙镇,15500,79647.0,51103.0,803.0,25371.0,97.0,61.0,金湾区平沙镇,POINT (113.1778912422282 22.06906932792045),113.1778912422282,22.069069327920445
龙湖区外砂镇,2935,86433.0,86433.0,1144.0,42693.0,808.0,24.0,龙湖区外砂镇,POINT (116.7500828850769 23.43910523797545),116.75008288507695,23.439105237975454
龙湖区新溪镇,2740,71883.0,71883.0,82.0,3003.0,54.0,9.0,龙湖区新溪镇,POINT (116.7878220963264 23.38144662248037),116.78782209632641,23.38144662248037
潮阳区海门镇,2780,126298.0,110748.0,313.0,8122.0,206.0,4.0,潮阳区海门镇,POINT (116.6425301821906 23.19002028253187),116.6425301821906,23.190020282531872
潮阳区河溪镇,6350,79876.0,5965.0,7.0,170.0,6.0,,潮阳区河溪镇,POINT (116.5412834206138 23.3278521586067),116.54128342061384,23.327852158606696
潮阳区和平镇,5894,209390.0,111821.0,615.0,53800.0,603.0,115.0,潮阳区和平镇,POINT (116.4896417612054 23.25606467635306),116.48964176120543,23.256064676353063
潮阳区西胪镇,10982,198359.0,15672.0,123.0,3075.0,14.0,,潮阳区西胪镇,POINT (116.4964200727348 23.36997709257882),116.49642007273484,23.36997709257882
潮阳区关埠镇,5456,112202.0,112202.0,29.0,449.0,3.0,,潮阳区关埠镇,POINT (116.4666572812407 23.4427757760985),116.46665728124074,23.4427757760985
潮阳区谷饶镇,7029,184755.0,178368.0,3100.0,156690.0,1200.0,158.0,潮阳区谷饶镇,POINT (116.4135524022187 23.37708850113978),116.41355240221866,23.377088501139777
潮阳区贵屿镇,5217,170876.0,20686.0,1498.0,44960.0,1042.0,53.0,潮阳区贵屿镇,POINT (116.356958283607 23.34320055123247),116.35695828360704,23.343200551232474
潮阳区铜盂镇,4240,134012.0,25372.0,928.0,6000.0,215.0,25.0,潮阳区铜盂镇,POINT (116.410078334957 23.30609481575896),116.41007833495705,23.306094815758957
潮阳区金灶镇,7890,123976.0,67049.0,26.0,310.0,26.0,1.0,潮阳区金灶镇,POINT (116.3782491608459 23.45354694496507),116.37824916084593,23.453546944965066
潮南区井都镇,4599,81005.0,34929.0,110.0,4251.0,26.0,3.0,潮南区井都镇,POINT (116.5702388690028 23.18845979470636),116.57023886900276,23.188459794706365
潮南区成田镇,5708,98074.0,4752.0,225.0,7000.0,60.0,15.0,潮南区成田镇,POINT (116.4500507093331 23.14168698664258),116.45005070933311,23.141686986642576
潮南区司马浦镇,3064,157006.0,33627.0,571.0,16697.0,323.0,52.0,潮南区司马浦镇,POINT (116.3636790671763 23.26612928195842),116.36367906717629,23.266129281958417
潮南区陈店镇,2677,131163.0,70270.0,1045.0,22608.0,455.0,87.0,潮南区陈店镇,POINT (116.3181247463096 23.27374097940895),116.31812474630964,23.273740979408952
潮南区两英镇,8521,235784.0,14440.0,536.0,20340.0,340.0,82.0,潮南区两英镇,POINT (116.3696581212417 23.18627062826223),116.36965812124166,23.186270628262232
潮南区仙城镇,5471,123245.0,45863.0,230.0,5762.0,90.0,7.0,潮南区仙城镇,POINT (116.2949927893798 23.20976701013506),116.29499278937976,23.20976701013506
潮南区胪岗镇,5024,149491.0,51243.0,392.0,26866.0,324.0,46.0,潮南区胪岗镇,POINT (116.4350047598935 23.18745437166303),116.43500475989349,23.18745437166303
潮南区红场镇,6955,23351.0,2363.0,13.0,110.0,7.0,,潮南区红场镇,POINT (116.303834215346 23.14181373946203),116.30383421534596,23.141813739462034
潮南区雷岭镇,6228,40288.0,2865.0,22.0,518.0,6.0,2.0,潮南区雷岭镇,POINT (116.3758847102814 23.08736073344335),116.37588471028135,23.08736073344335
潮南区陇田镇,7141,132401.0,13164.0,212.0,6210.0,107.0,16.0,潮南区陇田镇,POINT (116.5125412576692 23.14874693061357),116.51254125766923,23.148746930613566
澄海区上华镇,2174,38382.0,5486.0,90.0,4151.0,77.0,11.0,澄海区上华镇,POINT (116.7205041350242 23.52107823660886),116.72050413502421,23.52107823660886
澄海区隆都镇,3384,75508.0,5304.0,90.0,2623.0,83.0,5.0,澄海区隆都镇,POINT (116.7393014306362 23.57202263803481),116.73930143063617,23.57202263803481
澄海区莲下镇,5609,127288.0,67277.0,1645.0,33021.0,1152.0,46.0,澄海区莲下镇,POINT (116.8089154726314 23.49401413293724),116.80891547263136,23.494014132937238
澄海区莲上镇,2950,59662.0,57945.0,374.0,17990.0,184.0,13.0,澄海区莲上镇,POINT (116.8175878419191 23.50350906085091),116.81758784191913,23.503509060850906
澄海区溪南镇,4066,69925.0,61070.0,308.0,4615.0,111.0,26.0,澄海区溪南镇,POINT (116.8459919553551 23.53387362724559),116.84599195535513,23.53387362724559
澄海区东里镇,3492,79174.0,79174.0,818.0,19145.0,238.0,24.0,澄海区东里镇,POINT (116.8531530005948 23.56590165044667),116.85315300059477,23.56590165044667
澄海区盐鸿镇,3072,49008.0,48008.0,391.0,4000.0,102.0,21.0,澄海区盐鸿镇,POINT (116.8601787836763 23.60764099189825),116.86017878367629,23.607640991898247
澄海区莲华镇,1991,28714.0,13370.0,302.0,2820.0,290.0,1.0,澄海区莲华镇,POINT (116.8016397003148 23.59143214160588),116.8016397003148,23.591432141605882
南澳县后宅镇,4088,36095.0,32841.0,778.0,10453.0,31.0,1.0,南澳县后宅镇,POINT (116.9978038295384 23.43367716692288),116.99780382953836,23.43367716692288
南澳县云澳镇,2046,18263.0,17273.0,78.0,775.0,6.0,1.0,南澳县云澳镇,POINT (117.1026162734653 23.41583043927411),117.10261627346529,23.415830439274107
南澳县深澳镇,4705,12077.0,5543.0,88.0,1158.0,11.0,3.0,南澳县深澳镇,POINT (117.089928555816 23.44926232111084),117.089928555816,23.449262321110844
禅城区南庄镇,7603,193827.0,193827.0,12935.0,67958.0,2256.0,227.0,禅城区南庄镇,POINT (113.0219158898067 22.98125645517435),113.02191588980675,22.981256455174353
